time,src_ip,dst_ip,protocol,length,status,reason
6:07:40 PM,172.16.33.130,172.16.33.1,TCP,54,Anomaly,Length unusually small
6:07:40 PM,172.16.33.1,172.16.33.130,TCP,58,Anomaly,Length unusually small
6:07:40 PM,172.16.33.130,172.16.33.1,TCP,54,Anomaly,Length unusually small
6:07:40 PM,172.16.33.1,172.16.33.130,TCP,58,Normal,Length unusually small
6:07:40 PM,172.16.33.1,172.16.33.130,TCP,58,Anomaly,Length unusually small
6:07:40 PM,172.16.33.130,172.16.33.1,TCP,54,Anomaly,Length unusually small
6:07:40 PM,172.16.33.1,172.16.33.130,TCP,58,Anomaly,Length unusually small
6:07:40 PM,172.16.33.1,172.16.33.130,TCP,58,Anomaly,Length unusually small
6:07:40 PM,172.16.33.130,172.16.33.1,TCP,54,Anomaly,Length unusually small
6:07:40 PM,172.16.33.1,172.16.33.130,TCP,58,Anomaly,Length unusually small
6:07:40 PM,172.16.33.130,172.16.33.1,TCP,54,Anomaly,Length unusually small
6:07:40 PM,172.16.33.1,172.16.33.130,TCP,58,Anomaly,Length unusually small
6:07:40 PM,172.16.33.1,172.16.33.130,TCP,58,Anomaly,Length unusually small
6:07:40 PM,172.16.33.130,172.16.33.1,TCP,54,Anomaly,Length unusually small
6:07:40 PM,172.16.33.1,172.16.33.130,TCP,58,Anomaly,Length unusually small
6:07:40 PM,172.16.33.1,172.16.33.130,TCP,58,Normal,Length unusually small
6:07:40 PM,172.16.33.1,172.16.33.130,TCP,58,Normal,Length unusually small
6:07:40 PM,172.16.33.1,172.16.33.130,TCP,58,Anomaly,Length unusually small
6:07:40 PM,172.16.33.1,172.16.33.130,TCP,58,Anomaly,Length unusually small
6:07:40 PM,172.16.33.1,172.16.33.130,TCP,58,Anomaly,Length unusually small
6:07:40 PM,172.16.33.130,172.16.33.1,TCP,54,Anomaly,Length unusually small
6:07:40 PM,172.16.33.1,172.16.33.130,TCP,58,Normal,Length unusually small
6:07:40 PM,172.16.33.1,172.16.33.130,TCP,58,Normal,Length unusually small
6:07:41 PM,172.16.33.130,172.16.33.1,TCP,54,Anomaly,Length unusually small
6:07:41 PM,172.16.33.1,172.16.33.130,TCP,58,Normal,Length unusually small
6:07:41 PM,172.16.33.130,172.16.33.1,TCP,54,Anomaly,Length unusually small
6:07:41 PM,172.16.33.1,172.16.33.130,TCP,58,Normal,Length unusually small
6:07:41 PM,172.16.33.1,172.16.33.130,TCP,58,Normal,Length unusually small
6:07:41 PM,172.16.33.130,172.16.33.1,TCP,54,Anomaly,Length unusually small
6:07:41 PM,172.16.33.1,172.16.33.130,TCP,58,Anomaly,Length unusually small
6:07:41 PM,172.16.33.1,172.16.33.130,TCP,58,Normal,Length unusually small
6:07:41 PM,172.16.33.130,172.16.33.1,TCP,54,Anomaly,Length unusually small
6:07:41 PM,172.16.33.1,172.16.33.130,TCP,58,Normal,Length unusually small
6:07:41 PM,172.16.33.130,172.16.33.1,TCP,54,Anomaly,Length unusually small
6:07:41 PM,172.16.33.1,172.16.33.130,TCP,58,Anomaly,Length unusually small
6:07:41 PM,172.16.33.1,172.16.33.130,TCP,58,Normal,Length unusually small
6:07:41 PM,172.16.33.130,172.16.33.1,TCP,54,Anomaly,Length unusually small
6:07:41 PM,172.16.33.1,172.16.33.130,TCP,58,Normal,Length unusually small
6:07:41 PM,172.16.33.1,172.16.33.130,TCP,58,Anomaly,Length unusually small
6:07:41 PM,172.16.33.130,172.16.33.1,TCP,54,Anomaly,Length unusually small
6:07:41 PM,172.16.33.1,172.16.33.130,TCP,58,Anomaly,Length unusually small
6:07:41 PM,172.16.33.1,172.16.33.130,TCP,58,Normal,Length unusually small
6:07:41 PM,172.16.33.130,172.16.33.1,TCP,54,Anomaly,Length unusually small
6:07:41 PM,172.16.33.1,172.16.33.130,TCP,58,Normal,Length unusually small
6:07:41 PM,172.16.33.1,172.16.33.130,TCP,58,Anomaly,Length unusually small
6:07:41 PM,172.16.33.130,172.16.33.1,TCP,54,Anomaly,Length unusually small
6:07:41 PM,172.16.33.1,172.16.33.130,TCP,58,Normal,Length unusually small
6:07:41 PM,172.16.33.130,172.16.33.1,TCP,54,Anomaly,Length unusually small
6:07:41 PM,172.16.33.1,172.16.33.130,TCP,58,Normal,Length unusually small
6:07:41 PM,172.16.33.1,172.16.33.130,TCP,58,Anomaly,Length unusually small
6:07:41 PM,172.16.33.130,172.16.33.1,TCP,54,Anomaly,Length unusually small
6:07:41 PM,172.16.33.1,172.16.33.130,TCP,58,Normal,Length unusually small
6:07:41 PM,172.16.33.1,172.16.33.130,TCP,58,Anomaly,Length unusually small
6:07:41 PM,172.16.33.1,172.16.33.130,TCP,58,Anomaly,Length unusually small
6:07:41 PM,172.16.33.130,172.16.33.1,TCP,54,Anomaly,Length unusually small
6:07:41 PM,172.16.33.1,172.16.33.130,TCP,58,Anomaly,Length unusually small
6:07:41 PM,172.16.33.1,172.16.33.130,TCP,58,Anomaly,Length unusually small
6:07:41 PM,172.16.33.130,172.16.33.1,TCP,54,Anomaly,Length unusually small
6:07:41 PM,172.16.33.1,172.16.33.130,TCP,58,Normal,Length unusually small
6:07:41 PM,172.16.33.1,172.16.33.130,TCP,58,Normal,Length unusually small
6:07:41 PM,172.16.33.130,172.16.33.1,TCP,54,Anomaly,Length unusually small
6:07:41 PM,172.16.33.1,172.16.33.130,TCP,58,Normal,Length unusually small
6:07:41 PM,172.16.33.1,172.16.33.130,TCP,58,Anomaly,Length unusually small
6:07:41 PM,172.16.33.130,172.16.33.1,TCP,54,Anomaly,Length unusually small
6:07:41 PM,172.16.33.1,172.16.33.130,TCP,58,Anomaly,Length unusually small
6:07:41 PM,172.16.33.1,172.16.33.130,TCP,58,Anomaly,Length unusually small
6:07:41 PM,172.16.33.130,172.16.33.1,TCP,54,Anomaly,Length unusually small
6:07:41 PM,172.16.33.1,172.16.33.130,TCP,58,Normal,Length unusually small
6:07:41 PM,172.16.33.1,172.16.33.130,TCP,58,Anomaly,Length unusually small
6:07:41 PM,172.16.33.130,172.16.33.1,UDP,92,Normal,Normal
6:07:41 PM,172.16.33.1,172.16.33.130,TCP,58,Normal,Length unusually small
6:07:41 PM,172.16.33.1,172.16.33.130,TCP,58,Normal,Length unusually small
6:07:41 PM,172.16.33.1,172.16.33.130,TCP,58,Anomaly,Length unusually small
6:07:41 PM,172.16.33.130,172.16.33.1,TCP,54,Anomaly,Length unusually small
6:07:41 PM,172.16.33.1,172.16.33.130,TCP,58,Normal,Length unusually small
6:07:41 PM,172.16.33.1,172.16.33.130,TCP,58,Anomaly,Length unusually small
6:07:41 PM,172.16.33.130,172.16.33.1,TCP,54,Anomaly,Length unusually small
6:07:41 PM,172.16.33.1,172.16.33.130,TCP,58,Anomaly,Length unusually small
6:07:41 PM,172.16.33.1,172.16.33.130,TCP,58,Anomaly,Length unusually small
6:07:41 PM,172.16.33.130,172.16.33.1,TCP,54,Anomaly,Length unusually small
6:07:41 PM,172.16.33.1,172.16.33.130,TCP,58,Anomaly,Length unusually small
6:07:41 PM,172.16.33.1,172.16.33.130,TCP,58,Anomaly,Length unusually small
6:07:41 PM,172.16.33.130,172.16.33.1,TCP,54,Anomaly,Length unusually small
6:07:41 PM,172.16.33.1,172.16.33.130,TCP,58,Normal,Length unusually small
6:07:41 PM,172.16.33.1,172.16.33.130,TCP,58,Anomaly,Length unusually small
6:07:41 PM,172.16.33.130,172.16.33.1,TCP,54,Anomaly,Length unusually small
6:07:41 PM,172.16.33.1,172.16.33.130,TCP,58,Normal,Length unusually small
6:07:41 PM,172.16.33.130,172.16.33.1,TCP,54,Anomaly,Length unusually small
6:07:41 PM,172.16.33.1,172.16.33.130,TCP,58,Normal,Length unusually small
6:07:41 PM,172.16.33.1,172.16.33.130,TCP,58,Normal,Length unusually small
6:07:41 PM,172.16.33.1,172.16.33.130,TCP,58,Anomaly,Length unusually small
6:07:41 PM,172.16.33.1,172.16.33.130,TCP,58,Normal,Length unusually small
6:07:41 PM,172.16.33.130,172.16.33.1,TCP,54,Anomaly,Length unusually small
6:07:41 PM,172.16.33.1,172.16.33.130,TCP,58,Normal,Length unusually small
6:07:41 PM,172.16.33.1,172.16.33.130,TCP,58,Anomaly,Length unusually small
6:07:41 PM,172.16.33.130,172.16.33.1,TCP,54,Anomaly,Length unusually small
6:07:41 PM,172.16.33.130,172.16.33.1,UDP,92,Normal,Normal
6:07:41 PM,172.16.33.1,172.16.33.130,TCP,58,Normal,Length unusually small
6:07:41 PM,172.16.33.130,172.16.33.1,TCP,54,Anomaly,Length unusually small
6:07:41 PM,172.16.33.1,172.16.33.130,TCP,58,Anomaly,Length unusually small
6:07:41 PM,172.16.33.1,172.16.33.130,TCP,58,Anomaly,Length unusually small
6:07:41 PM,172.16.33.130,172.16.33.1,TCP,54,Anomaly,Length unusually small
6:07:41 PM,172.16.33.1,172.16.33.130,TCP,58,Normal,Length unusually small
6:07:41 PM,172.16.33.1,172.16.33.130,TCP,58,Anomaly,Length unusually small
6:07:41 PM,172.16.33.1,172.16.33.130,TCP,58,Normal,Length unusually small
6:07:42 PM,172.16.33.1,172.16.33.130,TCP,58,Anomaly,Length unusually small
6:07:42 PM,172.16.33.1,172.16.33.130,TCP,58,Normal,Length unusually small
6:07:42 PM,172.16.33.1,172.16.33.130,TCP,58,Normal,Length unusually small
6:07:42 PM,172.16.33.1,172.16.33.130,TCP,58,Normal,Length unusually small
6:07:42 PM,172.16.33.1,172.16.33.130,TCP,58,Normal,Length unusually small
6:07:42 PM,172.16.33.1,172.16.33.130,TCP,58,Anomaly,Length unusually small
6:07:42 PM,172.16.33.1,172.16.33.130,TCP,58,Normal,Length unusually small
6:07:42 PM,172.16.33.1,172.16.33.130,TCP,58,Anomaly,Length unusually small
6:07:42 PM,172.16.33.1,172.16.33.130,TCP,58,Anomaly,Length unusually small
6:07:42 PM,172.16.33.1,172.16.33.130,TCP,58,Normal,Length unusually small
6:07:42 PM,172.16.33.1,172.16.33.130,TCP,58,Normal,Length unusually small
6:07:42 PM,172.16.33.1,172.16.33.130,TCP,58,Anomaly,Length unusually small
6:07:42 PM,172.16.33.1,172.16.33.130,TCP,58,Anomaly,Length unusually small
6:07:42 PM,172.16.33.1,172.16.33.130,TCP,58,Normal,Length unusually small
6:07:42 PM,172.16.33.1,172.16.33.130,TCP,58,Normal,Length unusually small
6:07:42 PM,172.16.33.1,172.16.33.130,TCP,58,Normal,Length unusually small
6:07:42 PM,172.16.33.1,172.16.33.130,TCP,58,Normal,Length unusually small
6:07:42 PM,172.16.33.1,172.16.33.130,TCP,58,Anomaly,Length unusually small
6:07:42 PM,172.16.33.1,172.16.33.130,TCP,58,Normal,Length unusually small
6:07:42 PM,172.16.33.1,172.16.33.130,TCP,58,Normal,Length unusually small
6:07:42 PM,172.16.33.1,172.16.33.130,TCP,58,Normal,Length unusually small
6:07:42 PM,172.16.33.1,172.16.33.130,TCP,58,Normal,Length unusually small
6:07:42 PM,172.16.33.1,172.16.33.130,TCP,58,Normal,Length unusually small
6:07:42 PM,172.16.33.1,172.16.33.130,TCP,58,Anomaly,Length unusually small
6:07:42 PM,172.16.33.1,172.16.33.130,TCP,58,Normal,Length unusually small
6:07:42 PM,172.16.33.1,172.16.33.130,TCP,58,Anomaly,Length unusually small
6:07:42 PM,172.16.33.1,172.16.33.130,TCP,58,Anomaly,Length unusually small
6:07:42 PM,172.16.33.1,172.16.33.130,TCP,58,Normal,Length unusually small
6:07:42 PM,172.16.33.1,172.16.33.130,TCP,58,Anomaly,Length unusually small
6:07:42 PM,172.16.33.1,172.16.33.130,TCP,58,Anomaly,Length unusually small
6:07:42 PM,172.16.33.130,172.16.33.1,TCP,54,Anomaly,Length unusually small
6:07:42 PM,172.16.33.1,172.16.33.130,TCP,58,Anomaly,Length unusually small
6:07:42 PM,172.16.33.130,172.16.33.1,TCP,54,Anomaly,Length unusually small
6:07:42 PM,172.16.33.1,172.16.33.130,TCP,58,Anomaly,Length unusually small
6:07:42 PM,172.16.33.1,172.16.33.130,TCP,58,Normal,Length unusually small
6:07:42 PM,172.16.33.130,172.16.33.1,TCP,54,Anomaly,Length unusually small
6:07:42 PM,172.16.33.1,172.16.33.130,TCP,58,Anomaly,Length unusually small
6:07:42 PM,172.16.33.1,172.16.33.130,TCP,58,Anomaly,Length unusually small
6:07:42 PM,172.16.33.130,172.16.33.1,TCP,54,Anomaly,Length unusually small
6:07:42 PM,172.16.33.1,172.16.33.130,TCP,58,Normal,Length unusually small
6:07:42 PM,172.16.33.1,172.16.33.130,TCP,58,Anomaly,Length unusually small
6:07:42 PM,172.16.33.130,172.16.33.1,TCP,54,Anomaly,Length unusually small
6:07:42 PM,172.16.33.1,172.16.33.130,TCP,58,Anomaly,Length unusually small
6:07:42 PM,172.16.33.1,172.16.33.130,TCP,58,Anomaly,Length unusually small
6:07:42 PM,172.16.33.130,172.16.33.1,TCP,54,Anomaly,Length unusually small
6:07:42 PM,172.16.33.1,172.16.33.130,TCP,58,Anomaly,Length unusually small
6:07:42 PM,172.16.33.130,172.16.33.1,TCP,54,Anomaly,Length unusually small
6:07:42 PM,172.16.33.1,172.16.33.130,TCP,58,Anomaly,Length unusually small
6:07:42 PM,172.16.33.1,172.16.33.130,TCP,58,Normal,Length unusually small
6:07:42 PM,172.16.33.130,172.16.33.1,TCP,54,Anomaly,Length unusually small
6:07:42 PM,172.16.33.1,172.16.33.130,TCP,58,Normal,Length unusually small
6:07:42 PM,172.16.33.1,172.16.33.130,TCP,58,Normal,Length unusually small
6:07:42 PM,172.16.33.130,172.16.33.1,TCP,54,Anomaly,Length unusually small
6:07:42 PM,172.16.33.1,172.16.33.130,TCP,58,Normal,Length unusually small
6:07:42 PM,172.16.33.1,172.16.33.130,TCP,58,Anomaly,Length unusually small
6:07:42 PM,172.16.33.130,172.16.33.1,TCP,54,Anomaly,Length unusually small
6:07:42 PM,172.16.33.130,172.16.33.1,TCP,54,Anomaly,Length unusually small
6:07:42 PM,172.16.33.1,172.16.33.130,TCP,58,Anomaly,Length unusually small
6:07:42 PM,172.16.33.1,172.16.33.130,TCP,58,Normal,Length unusually small
6:07:42 PM,172.16.33.130,172.16.33.1,TCP,54,Anomaly,Length unusually small
6:07:42 PM,172.16.33.1,172.16.33.130,TCP,58,Anomaly,Length unusually small
6:07:42 PM,172.16.33.1,172.16.33.130,TCP,58,Normal,Length unusually small
6:07:42 PM,172.16.33.1,172.16.33.130,TCP,58,Normal,Length unusually small
6:07:42 PM,172.16.33.130,172.16.33.1,TCP,54,Anomaly,Length unusually small
6:07:42 PM,172.16.33.1,172.16.33.130,TCP,58,Anomaly,Length unusually small
6:07:42 PM,172.16.33.1,172.16.33.130,TCP,58,Anomaly,Length unusually small
6:07:42 PM,172.16.33.1,172.16.33.130,TCP,58,Normal,Length unusually small
6:07:42 PM,172.16.33.1,172.16.33.130,TCP,58,Anomaly,Length unusually small
6:07:42 PM,172.16.33.1,172.16.33.130,TCP,58,Normal,Length unusually small
6:07:42 PM,172.16.33.1,172.16.33.130,TCP,58,Anomaly,Length unusually small
6:07:42 PM,172.16.33.1,172.16.33.130,TCP,58,Normal,Length unusually small
6:07:42 PM,172.16.33.1,172.16.33.130,TCP,58,Normal,Length unusually small
6:07:42 PM,172.16.33.1,172.16.33.130,TCP,58,Normal,Length unusually small
6:07:42 PM,172.16.33.1,172.16.33.130,TCP,58,Normal,Length unusually small
6:07:42 PM,172.16.33.1,172.16.33.130,TCP,58,Anomaly,Length unusually small
6:07:42 PM,172.16.33.130,172.16.33.1,TCP,54,Anomaly,Length unusually small
6:07:42 PM,172.16.33.1,172.16.33.130,TCP,58,Anomaly,Length unusually small
6:07:42 PM,172.16.33.1,172.16.33.130,TCP,58,Normal,Length unusually small
6:07:43 PM,172.16.33.130,172.16.33.1,TCP,54,Anomaly,Length unusually small
6:07:43 PM,172.16.33.1,172.16.33.130,TCP,58,Normal,Length unusually small
6:07:43 PM,172.16.33.130,172.16.33.1,TCP,54,Anomaly,Length unusually small
6:07:43 PM,172.16.33.1,172.16.33.130,TCP,58,Anomaly,Length unusually small
6:07:43 PM,172.16.33.1,172.16.33.130,TCP,58,Anomaly,Length unusually small
6:07:43 PM,172.16.33.130,172.16.33.1,TCP,54,Anomaly,Length unusually small
6:07:43 PM,172.16.33.1,172.16.33.130,TCP,58,Normal,Length unusually small
6:07:43 PM,172.16.33.1,172.16.33.130,TCP,58,Anomaly,Length unusually small
6:07:43 PM,172.16.33.130,172.16.33.1,TCP,54,Anomaly,Length unusually small
6:07:43 PM,172.16.33.1,172.16.33.130,TCP,58,Normal,Length unusually small
6:07:43 PM,172.16.33.1,172.16.33.130,TCP,58,Anomaly,Length unusually small
6:07:43 PM,172.16.33.130,172.16.33.1,TCP,54,Anomaly,Length unusually small
6:07:43 PM,172.16.33.1,172.16.33.130,TCP,58,Normal,Length unusually small
6:07:43 PM,172.16.33.130,172.16.33.1,UDP,92,Normal,Normal
6:07:43 PM,172.16.33.1,172.16.33.130,TCP,58,Anomaly,Length unusually small
6:07:43 PM,172.16.33.1,172.16.33.130,TCP,58,Normal,Length unusually small
6:07:43 PM,172.16.33.1,172.16.33.130,TCP,58,Anomaly,Length unusually small
6:07:43 PM,172.16.33.1,172.16.33.130,TCP,58,Anomaly,Length unusually small
6:07:43 PM,172.16.33.1,172.16.33.130,TCP,58,Normal,Length unusually small
6:07:43 PM,172.16.33.1,172.16.33.130,TCP,58,Anomaly,Length unusually small
6:07:43 PM,172.16.33.1,172.16.33.130,TCP,58,Normal,Length unusually small
6:07:43 PM,172.16.33.1,172.16.33.130,TCP,58,Normal,Length unusually small
6:07:43 PM,172.16.33.1,172.16.33.130,TCP,58,Normal,Length unusually small
6:07:43 PM,172.16.33.1,172.16.33.130,TCP,58,Anomaly,Length unusually small
6:07:43 PM,172.16.33.1,172.16.33.130,TCP,58,Anomaly,Length unusually small
6:07:43 PM,172.16.33.130,172.16.33.1,TCP,54,Anomaly,Length unusually small
6:07:43 PM,172.16.33.1,172.16.33.130,TCP,58,Normal,Length unusually small
6:07:43 PM,172.16.33.1,172.16.33.130,TCP,58,Normal,Length unusually small
6:07:43 PM,172.16.33.130,172.16.33.1,TCP,54,Anomaly,Length unusually small
6:07:43 PM,172.16.33.1,172.16.33.130,TCP,58,Anomaly,Length unusually small
6:07:43 PM,172.16.33.1,172.16.33.130,TCP,58,Normal,Length unusually small
6:07:43 PM,172.16.33.130,172.16.33.1,TCP,54,Anomaly,Length unusually small
6:07:43 PM,172.16.33.1,172.16.33.130,TCP,58,Normal,Length unusually small
6:07:43 PM,172.16.33.1,172.16.33.130,TCP,58,Normal,Length unusually small
6:07:43 PM,172.16.33.130,172.16.33.1,TCP,54,Anomaly,Length unusually small
6:07:43 PM,172.16.33.1,172.16.33.130,TCP,58,Normal,Length unusually small
6:07:43 PM,172.16.33.1,172.16.33.130,TCP,58,Normal,Length unusually small
6:07:43 PM,172.16.33.1,172.16.33.130,TCP,58,Anomaly,Length unusually small
6:07:43 PM,172.16.33.1,172.16.33.130,TCP,58,Normal,Length unusually small
6:07:43 PM,172.16.33.1,172.16.33.130,TCP,58,Normal,Length unusually small
6:07:43 PM,172.16.33.1,172.16.33.130,TCP,58,Anomaly,Length unusually small
6:07:43 PM,172.16.33.1,172.16.33.130,TCP,58,Normal,Length unusually small
6:07:43 PM,172.16.33.1,172.16.33.130,TCP,58,Anomaly,Length unusually small
6:07:43 PM,172.16.33.1,172.16.33.130,TCP,58,Anomaly,Length unusually small
6:07:44 PM,172.16.33.130,172.16.33.1,TCP,54,Anomaly,Length unusually small
6:07:44 PM,172.16.33.1,172.16.33.130,TCP,58,Normal,Length unusually small
6:07:44 PM,172.16.33.1,172.16.33.130,TCP,58,Anomaly,Length unusually small
6:07:44 PM,172.16.33.1,172.16.33.130,TCP,58,Normal,Length unusually small
6:07:44 PM,172.16.33.1,172.16.33.130,TCP,58,Anomaly,Length unusually small
6:07:44 PM,172.16.33.1,172.16.33.130,TCP,58,Anomaly,Length unusually small
6:07:44 PM,172.16.33.1,172.16.33.130,TCP,58,Normal,Length unusually small
6:07:44 PM,172.16.33.1,172.16.33.130,TCP,58,Anomaly,Length unusually small
6:07:44 PM,172.16.33.1,172.16.33.130,TCP,58,Normal,Length unusually small
6:07:44 PM,172.16.33.1,172.16.33.130,TCP,58,Normal,Length unusually small
6:07:44 PM,172.16.33.1,172.16.33.130,TCP,58,Anomaly,Length unusually small
6:07:44 PM,172.16.33.1,172.16.33.130,TCP,58,Normal,Length unusually small
6:07:44 PM,172.16.33.1,172.16.33.130,TCP,58,Anomaly,Length unusually small
6:07:44 PM,172.16.33.1,172.16.33.130,TCP,58,Normal,Length unusually small
6:07:44 PM,172.16.33.1,172.16.33.130,TCP,58,Anomaly,Length unusually small
6:07:44 PM,172.16.33.1,172.16.33.130,TCP,74,Normal,Normal
6:07:44 PM,172.16.33.1,172.16.33.130,TCP,74,Normal,Normal
6:07:44 PM,172.16.33.1,172.16.33.130,TCP,74,Normal,Normal
6:07:44 PM,172.16.33.130,172.16.33.1,TCP,66,Anomaly,Deviation from normal traffic profile
6:07:44 PM,172.16.33.1,172.16.33.130,TCP,54,Normal,Length unusually small
6:07:44 PM,172.16.33.130,172.16.33.1,TCP,66,Anomaly,Deviation from normal traffic profile
6:07:44 PM,172.16.33.1,172.16.33.130,TCP,54,Normal,Length unusually small
6:07:44 PM,172.16.33.130,172.16.33.1,TCP,66,Anomaly,Deviation from normal traffic profile
6:07:44 PM,172.16.33.1,172.16.33.130,TCP,54,Normal,Length unusually small
6:07:44 PM,172.16.33.130,172.16.33.1,UDP,74,Normal,Normal
6:07:44 PM,172.16.33.1,172.16.33.130,ICMP,102,Normal,Uncommon port/protocol pattern
6:07:44 PM,172.16.33.130,172.16.33.1,UDP,74,Normal,Normal
